,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
488,one,one,one,489,55,7,Verse 3,7,54,4,4,4,"[114, 390, 489, 512]","[('one', 'CD')]",DET,POSITIVE,0.9883,"But yo, ain't nothin promised, one day I'll be gone", but yo ain't nothing promised one day I'll be gone,NEGATIVE,0.9844,-0.9844,12,0.23076923076923078,0.9883,117,0.6647727272727273,-33.45986,-9.001579
489,day,day,day,490,55,7,Verse 3,7,55,2,2,2,"[490, 513]","[('day', 'NN')]",N,POSITIVE,0.9957,"But yo, ain't nothin promised, one day I'll be gone", but yo ain't nothing promised one day I'll be gone,NEGATIVE,0.9844,-0.9844,12,0.23076923076923078,0.9957,143,0.8125,16.875814,9.701567
490,I'll,I'll,I'll,491,55,7,Verse 3,7,56,1,1,1,[491],"[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,"But yo, ain't nothin promised, one day I'll be gone", but yo ain't nothing promised one day I'll be gone,NEGATIVE,0.9844,-0.9844,12,0.23076923076923078,0.9997,174,0.9886363636363636,-16.072384,16.623201
491,be,be,be,492,55,7,Verse 3,7,57,10,10,10,"[64, 72, 159, 239, 258, 295, 301, 331, 441, 492]","[('be', 'VB')]",V,POSITIVE,0.962,"But yo, ain't nothin promised, one day I'll be gone", but yo ain't nothing promised one day I'll be gone,NEGATIVE,0.9844,-0.9844,12,0.23076923076923078,0.962,83,0.4715909090909091,7.958145,-8.525302
492,gone,gone,gone,493,55,7,Verse 3,7,58,1,1,1,[493],"[('gone', 'VBN')]",V,NEGATIVE,0.999,"But yo, ain't nothin promised, one day I'll be gone", but yo ain't nothing promised one day I'll be gone,NEGATIVE,0.9844,-0.9844,12,0.23076923076923078,-0.999,7,0.03977272727272727,-4.239962,3.530913
493,Feel,Feel,feel,494,56,7,Verse 3,8,59,1,1,1,[494],"[('feel', 'NN')]",N,POSITIVE,0.995,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.995,139,0.7897727272727273,-4.9123964,-4.5671873
494,the,the,the,495,56,7,Verse 3,8,60,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.9636,84,0.4772727272727273,2.6662662,-18.21374
495,"strife,",strife,strife,496,56,7,Verse 3,8,61,1,1,1,[496],"[('strife', 'NN')]",N,NEGATIVE,0.998,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,-0.998,13,0.07386363636363637,1.9910914,-9.422192
496,but,but,but,497,56,7,Verse 3,8,62,7,7,7,"[274, 299, 368, 484, 497, 503, 533]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,-0.9101,38,0.2159090909090909,-21.831373,5.3581324
497,trust,trust,trust,498,56,7,Verse 3,8,63,1,1,1,[498],"[('trust', 'NN')]",N,POSITIVE,0.9997,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.9997,174,0.9886363636363636,6.2394123,5.2758136
498,life,life,life,499,56,7,Verse 3,8,64,4,4,4,"[145, 173, 499, 543]","[('life', 'NN')]",N,POSITIVE,0.9965,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.9965,147,0.8352272727272727,12.101702,7.8676558
499,does,does,does,500,56,7,Verse 3,8,65,1,1,1,[500],"[('does', 'VBZ')]",V,POSITIVE,0.9992,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.9992,169,0.9602272727272727,-10.074304,-7.90545
500,go,go,go,501,56,7,Verse 3,8,66,2,2,2,"[483, 501]","[('go', 'VB')]",V,POSITIVE,0.9994,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.9994,171,0.9715909090909091,0.12447365,-1.9236736
501,on,on,on,502,56,7,Verse 3,8,67,5,5,5,"[466, 477, 502, 538, 585]","[('on', 'IN')]",PREP,POSITIVE,0.987,"Feel the strife, but trust life does go on", feel the strife but trust life does go on,POSITIVE,0.9953,0.9953,35,0.6730769230769231,0.987,113,0.6420454545454546,9.01629,-23.50714
502,But,But,but,503,57,7,Verse 3,9,68,7,7,7,"[274, 299, 368, 484, 497, 503, 533]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,-0.9101,38,0.2159090909090909,-22.010782,5.1801066
503,just,just,just,504,57,7,Verse 3,9,69,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.8226,59,0.3352272727272727,-15.710651,7.3753767
504,in,in,in,505,57,7,Verse 3,9,70,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.979,97,0.5511363636363636,13.223308,-20.644808
505,"case,",case,case,506,57,7,Verse 3,9,71,1,1,1,[506],"[('case', 'NN')]",N,NEGATIVE,0.565,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,-0.565,49,0.2784090909090909,2.8891265,-11.010556
506,it's,it's,it's,507,57,7,Verse 3,9,72,2,2,2,"[436, 507]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.9988,165,0.9375,-13.98223,15.089462
507,my,my,my,508,57,7,Verse 3,9,73,9,9,9,"[43, 60, 122, 134, 149, 172, 313, 478, 508]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.9935,132,0.75,1.0475925,11.62165
508,place,place,place,509,57,7,Verse 3,9,74,1,1,1,[509],"[('place', 'NN')]",N,POSITIVE,0.9992,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.9992,169,0.9602272727272727,13.643907,-9.8485565
509,to,to,to,510,57,7,Verse 3,9,75,12,12,12,"[85, 124, 148, 174, 294, 318, 330, 372, 440, 458, 473, 510]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.9653,86,0.48863636363636365,-15.179635,-22.832169
510,impart,impart,impart,511,57,7,Verse 3,9,76,1,1,1,[511],"[('impart', 'NN')]",N,POSITIVE,0.9997,"But just in case, it's my place to impart", but just in case it's my place to impart,POSITIVE,0.9657,0.9657,29,0.5576923076923077,0.9997,174,0.9886363636363636,-2.329751,-3.2929149
511,One,One,one,512,58,7,Verse 3,10,77,4,4,4,"[114, 390, 489, 512]","[('one', 'CD')]",DET,POSITIVE,0.9883,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9883,117,0.6647727272727273,-33.45986,-9.001579
512,day,day,day,513,58,7,Verse 3,10,78,2,2,2,"[490, 513]","[('day', 'NN')]",N,POSITIVE,0.9957,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9957,143,0.8125,16.875847,9.70171
513,some,some,some,514,58,7,Verse 3,10,79,1,1,1,[514],"[('some', 'DT')]",DET,POSITIVE,0.9431,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9431,74,0.42045454545454547,-11.209807,5.5028815
514,girl's,girl's,girl's,515,58,7,Verse 3,10,80,1,1,1,[515],"[('girl', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9878,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9878,116,0.6590909090909091,4.226066,10.336267
515,gonna,gonna,gonna,516,58,7,Verse 3,10,81,4,4,4,"[238, 257, 516, 530]","[('gon', 'NN'), ('na', 'TO')]",MULT,POSITIVE,0.9932,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9932,129,0.7329545454545454,-3.348627,-13.153526
516,break,break,break,517,58,7,Verse 3,10,82,1,1,1,[517],"[('break', 'NN')]",N,NEGATIVE,0.9982,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,-0.9982,12,0.06818181818181818,1.9992523,-5.455247
517,your,your,your,518,58,7,Verse 3,10,83,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9981,159,0.9034090909090909,7.31172,25.808336
518,heart,heart,heart,519,58,7,Verse 3,10,84,3,3,3,"[135, 519, 567]","[('heart', 'NN')]",N,POSITIVE,0.9998,One day some girl's gonna break your heart, one day some girl's gonna break your heart,POSITIVE,0.9951,0.9951,34,0.6538461538461539,0.9998,175,0.9943181818181818,10.405708,10.873376
519,And,And,and,520,59,7,Verse 3,11,85,14,11,11,"[71, 151, 214, 236, 250, 337, 350, 365, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,0.9708,92,0.5227272727272727,2.2955155,-34.99284
520,ooh,ooh,ooh,521,59,7,Verse 3,11,86,1,1,1,[521],"[('ooh', 'NN')]",N,POSITIVE,0.9856,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,0.9856,108,0.6136363636363636,-0.5572597,13.502411
521,ain't,ain't,ain't,522,59,7,Verse 3,11,87,3,3,3,"[354, 486, 522]","[('ai', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.977,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,-0.977,26,0.14772727272727273,-20.327614,13.276636
522,no,no,no,523,59,7,Verse 3,11,88,2,2,2,"[355, 523]","[('no', 'DT')]",DET,NEGATIVE,0.9964,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,-0.9964,17,0.09659090909090909,-2.009069,13.334435
523,pain,pain,pain,524,59,7,Verse 3,11,89,1,1,1,[524],"[('pain', 'NN')]",N,NEGATIVE,0.9988,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,-0.9988,8,0.045454545454545456,8.685476,7.091589
524,like,like,like,525,59,7,Verse 3,11,90,2,2,2,"[233, 525]","[('like', 'IN')]",PREP,POSITIVE,0.9911,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,0.9911,121,0.6875,-10.312177,-12.991271
525,from,from,from,526,59,7,Verse 3,11,91,3,3,3,"[34, 75, 526]","[('from', 'IN')]",PREP,POSITIVE,0.7563,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,0.7563,53,0.30113636363636365,8.956476,-20.322138
526,the,the,the,527,59,7,Verse 3,11,92,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,0.9636,84,0.4772727272727273,0.6047698,-15.638937
527,opposite,opposite,opposite,528,59,7,Verse 3,11,93,1,1,1,[528],"[('opposite', 'NN')]",N,NEGATIVE,0.9969,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,-0.9969,16,0.09090909090909091,5.1695457,-5.6203
528,sex,sex,sex,529,59,7,Verse 3,11,94,1,1,1,[529],"[('sex', 'NN')]",N,POSITIVE,0.9982,And ooh ain't no pain like from the opposite sex, and ooh ain't no pain like from the opposite sex,POSITIVE,0.9909,0.9909,32,0.6153846153846154,0.9982,160,0.9090909090909091,9.412703,4.6485415
529,Gonna,Gonna,gonna,530,60,7,Verse 3,12,95,4,4,4,"[238, 257, 516, 530]","[('gon', 'NN'), ('na', 'TO')]",MULT,POSITIVE,0.9932,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.9932,129,0.7329545454545454,-3.348549,-13.153493
530,hurt,hurt,hurt,531,60,7,Verse 3,12,96,1,1,1,[531],"[('hurt', 'NN')]",N,NEGATIVE,0.9997,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,-0.9997,1,0.005681818181818182,5.0781674,5.3722568
531,"bad,",bad,bad,532,60,7,Verse 3,12,97,2,2,2,"[532, 554]","[('bad', 'JJ')]",ADJ,NEGATIVE,0.9998,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,-0.9998,0,0.0,1.8876143,16.120302
532,but,but,but,533,60,7,Verse 3,12,98,7,7,7,"[274, 299, 368, 484, 497, 503, 533]","[('but', 'CC')]",CONJ,NEGATIVE,0.9101,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,-0.9101,38,0.2159090909090909,-21.858494,5.448843
533,don't,don't,don't,534,60,7,Verse 3,12,99,3,3,3,"[112, 339, 534]","[('do', 'VBP'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9883,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,-0.9883,20,0.11363636363636363,-18.406677,14.754624
534,take,take,take,535,60,7,Verse 3,12,100,1,1,1,[535],"[('take', 'VB')]",V,POSITIVE,0.9961,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.9961,145,0.8238636363636364,-1.9636459,-2.7361784
535,it,it,it,536,60,7,Verse 3,12,101,7,4,4,"[184, 349, 358, 359, 404, 536, 612]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.9927,126,0.7159090909090909,-9.685787,16.023916
536,out,out,out,537,60,7,Verse 3,12,102,4,4,4,"[121, 362, 537, 582]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,-0.9803,25,0.14204545454545456,-2.6280785,4.9765663
537,on,on,on,538,60,7,Verse 3,12,103,5,5,5,"[466, 477, 502, 538, 585]","[('on', 'IN')]",PREP,POSITIVE,0.987,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.987,113,0.6420454545454546,9.015722,-23.506516
538,the,the,the,539,60,7,Verse 3,12,104,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.9636,84,0.4772727272727273,3.69551,-17.282705
539,"next,",next,next,540,60,7,Verse 3,12,105,1,1,1,[540],"[('next', 'JJ')]",ADJ,POSITIVE,0.9865,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.9865,110,0.625,-18.467564,1.2018566
540,son,son,son,541,60,7,Verse 3,12,106,1,1,1,[541],"[('son', 'NN')]",N,POSITIVE,0.9942,"Gonna hurt bad, but don't take it out on the next, son", gonna hurt bad but don't take it out on the next son,NEGATIVE,0.9954,-0.9954,5,0.09615384615384616,0.9942,135,0.7670454545454546,6.8775644,11.254413
541,Throughout,Throughout,throughout,542,61,7,Verse 3,13,107,1,1,1,[542],"[('throughout', 'IN')]",PREP,POSITIVE,0.9917,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,0.9917,123,0.6988636363636364,10.800303,-1.9450803
542,life,life,life,543,61,7,Verse 3,13,108,4,4,4,"[145, 173, 499, 543]","[('life', 'NN')]",N,POSITIVE,0.9965,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,0.9965,147,0.8352272727272727,12.102202,7.86802
543,people,people,people,544,61,7,Verse 3,13,109,2,2,2,"[92, 544]","[('people', 'NNS')]",N,POSITIVE,0.9852,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,0.9852,106,0.6022727272727273,14.901072,6.28981
544,will,will,will,545,61,7,Verse 3,13,110,4,4,4,"[276, 321, 545, 568]","[('will', 'MD')]",V,POSITIVE,0.9997,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,0.9997,174,0.9886363636363636,-12.152248,-8.822228
545,make,make,make,546,61,7,Verse 3,13,111,4,1,1,"[183, 403, 546, 611]","[('make', 'VB')]",V,POSITIVE,0.9996,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,0.9996,173,0.9829545454545454,-1.5289756,-5.88489
546,you,you,you,547,61,7,Verse 3,13,112,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,0.9991,168,0.9545454545454546,7.952365,33.105057
547,mad,mad,mad,548,61,7,Verse 3,13,113,1,1,1,[548],"[('mad', 'NN')]",N,NEGATIVE,0.9996,Throughout life people will make you mad, throughout life people will make you mad,NEGATIVE,0.9937,-0.9937,8,0.15384615384615385,-0.9996,2,0.011363636363636364,3.9405077,3.4301798
548,Disrespect,Disrespect,disrespect,549,62,7,Verse 3,14,114,1,1,1,[549],"[('disrespect', 'NN')]",N,NEGATIVE,0.9995,Disrespect you and treat you bad, disrespect you and treat you bad,NEGATIVE,0.997,-0.997,3,0.057692307692307696,-0.9995,3,0.017045454545454544,8.886627,6.664243
549,you,you,you,550,62,7,Verse 3,14,115,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Disrespect you and treat you bad, disrespect you and treat you bad,NEGATIVE,0.997,-0.997,3,0.057692307692307696,0.9991,168,0.9545454545454546,7.0578914,35.814003
550,and,and,and,551,62,7,Verse 3,14,116,14,11,11,"[71, 151, 214, 236, 250, 337, 350, 365, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Disrespect you and treat you bad, disrespect you and treat you bad,NEGATIVE,0.997,-0.997,3,0.057692307692307696,0.9708,92,0.5227272727272727,1.4164712,-34.208874
551,treat,treat,treat,552,62,7,Verse 3,14,117,1,1,1,[552],"[('treat', 'NN')]",N,POSITIVE,0.9999,Disrespect you and treat you bad, disrespect you and treat you bad,NEGATIVE,0.997,-0.997,3,0.057692307692307696,0.9999,176,1.0,1.7820376,-6.3760204
552,you,you,you,553,62,7,Verse 3,14,118,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Disrespect you and treat you bad, disrespect you and treat you bad,NEGATIVE,0.997,-0.997,3,0.057692307692307696,0.9991,168,0.9545454545454546,8.185075,35.88686
553,bad,bad,bad,554,62,7,Verse 3,14,119,2,2,2,"[532, 554]","[('bad', 'JJ')]",ADJ,NEGATIVE,0.9998,Disrespect you and treat you bad, disrespect you and treat you bad,NEGATIVE,0.997,-0.997,3,0.057692307692307696,-0.9998,0,0.0,1.8876032,16.120222
554,Let,Let,let,555,63,7,Verse 3,15,120,3,3,3,"[52, 157, 555]","[('let', 'VB')]",V,NEGATIVE,0.7554,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,-0.7554,45,0.2556818181818182,-0.33550027,-10.821721
555,God,God,god,556,63,7,Verse 3,15,121,1,1,1,[556],"[('god', 'NN')]",N,POSITIVE,0.9449,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9449,75,0.42613636363636365,4.095361,13.33408
556,deal,deal,deal,557,63,7,Verse 3,15,122,1,1,1,[557],"[('deal', 'NN')]",N,POSITIVE,0.9989,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9989,166,0.9431818181818182,2.5139906,5.150869
557,with,with,with,558,63,7,Verse 3,15,123,4,4,4,"[348, 363, 460, 558]","[('with', 'IN')]",PREP,POSITIVE,0.9826,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9826,101,0.5738636363636364,6.3038516,-22.339249
558,the,the,the,559,63,7,Verse 3,15,124,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9636,84,0.4772727272727273,2.0394702,-15.863462
559,things,things,things,560,63,7,Verse 3,15,125,1,1,1,[560],"[('things', 'NNS')]",N,POSITIVE,0.9926,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9926,125,0.7102272727272727,14.216239,6.7884545
560,they,they,they,561,63,7,Verse 3,15,126,1,1,1,[561],"[('they', 'PRP')]",PRON,POSITIVE,0.9649,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9649,85,0.48295454545454547,-9.640934,17.379725
561,do,do,do,562,63,7,Verse 3,15,127,4,4,4,"[290, 323, 562, 593]","[('do', 'VB')]",V,POSITIVE,0.9963,Let God deal with the things they do, let god deal with the things they do,NEGATIVE,0.9065,-0.9065,20,0.38461538461538464,0.9963,146,0.8295454545454546,-9.403478,-7.6133842
562,Cause,Cause,because,563,64,7,Verse 3,16,128,3,3,3,"[137, 244, 563]","[('because', 'IN')]",PREP,NEGATIVE,0.8893,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,-0.8893,41,0.23295454545454544,-20.440056,8.598857
563,hate,hate,hate,564,64,7,Verse 3,16,129,1,1,1,[564],"[('hate', 'NN')]",N,NEGATIVE,0.9997,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,-0.9997,1,0.005681818181818182,4.9976187,4.984065
564,in,in,in,565,64,7,Verse 3,16,130,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,0.979,97,0.5511363636363636,12.728964,-20.541042
565,your,your,your,566,64,7,Verse 3,16,131,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,0.9981,159,0.9034090909090909,7.7763886,25.969791
566,heart,heart,heart,567,64,7,Verse 3,16,132,3,3,3,"[135, 519, 567]","[('heart', 'NN')]",N,POSITIVE,0.9998,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,0.9998,175,0.9943181818181818,10.405769,10.873376
567,will,will,will,568,64,7,Verse 3,16,133,4,4,4,"[276, 321, 545, 568]","[('will', 'MD')]",V,POSITIVE,0.9997,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,0.9997,174,0.9886363636363636,-12.15227,-8.822226
568,consume,consume,consume,569,64,7,Verse 3,16,134,1,1,1,[569],"[('consume', 'NN')]",N,POSITIVE,0.9199,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,0.9199,68,0.38636363636363635,-2.749974,-4.3117104
