,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y,positivity_bar_chart,song_name,artist_name
488,With,With,with,489,69,7,Verse 3,9,70,7,7,7,"[20, 162, 207, 225, 299, 304, 489]","[('with', 'IN')]",PREP,POSITIVE,0.9826,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9826,102,0.5513513513513514,12.024061,9.769361,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
489,this.,this.,this.,490,69,7,Verse 3,9,71,1,1,1,[490],"[('this', 'DT')]",DET,POSITIVE,0.9905,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9905,121,0.654054054054054,7.029601,-11.174702,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
490,Shay,Shay,shay,491,69,7,Verse 3,9,72,2,2,2,"[298, 491]","[('shay', 'NN')]",N,POSITIVE,0.9859,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9859,108,0.5837837837837838,-11.778889,-8.991406,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
491,plays,plays,plays,492,69,7,Verse 3,9,73,1,1,1,[492],"[('plays', 'NNS')]",N,POSITIVE,0.9958,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9958,148,0.8,-14.886861,10.208959,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
492,on,on,on,493,69,7,Verse 3,9,74,9,9,9,"[213, 236, 252, 311, 340, 350, 369, 428, 493]","[('on', 'IN')]",PREP,POSITIVE,0.987,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.987,112,0.6054054054054054,15.345267,11.81246,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
493,the,the,the,494,69,7,Verse 3,9,75,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,0.9636,83,0.4486486486486487,11.903906,2.9840946,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
494,fade,fade,fade,495,69,7,Verse 3,9,76,1,1,1,[495],"[('fade', 'NN')]",N,NEGATIVE,0.9997,With this.  Shay plays on the fade, with this. shay plays on the fade,NEGATIVE,0.9846,-0.9846,22,0.3283582089552239,-0.9997,0,0.0,-11.119174,-6.9127603,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
495,Slice,Slice,slice,496,70,7,Verse 3,10,77,1,1,1,[496],"[('slice', 'NN')]",N,POSITIVE,0.9796,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9796,97,0.5243243243243243,-6.171595,4.6518583,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
496,like,like,like,497,70,7,Verse 3,10,78,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9911,124,0.6702702702702703,19.833002,-3.4371614,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
497,a,a,a,498,70,7,Verse 3,10,79,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9873,113,0.6108108108108108,17.517618,25.082104,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
498,"ninja,",ninja,ninja,499,70,7,Verse 3,10,80,1,1,1,[499],"[('ninja', 'NN')]",N,NEGATIVE,0.8715,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,-0.8715,46,0.24864864864864866,-11.329471,-1.4772509,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
499,cut,cut,cut,500,70,7,Verse 3,10,81,1,1,1,[500],"[('cut', 'NN')]",N,NEGATIVE,0.9738,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,-0.9738,32,0.17297297297297298,-16.320719,4.072108,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
500,like,like,like,501,70,7,Verse 3,10,82,9,9,9,"[33, 61, 72, 85, 183, 327, 458, 497, 501]","[('like', 'IN')]",PREP,POSITIVE,0.9911,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9911,124,0.6702702702702703,20.229836,-3.892772,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
501,a,a,a,502,70,7,Verse 3,10,83,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9873,113,0.6108108108108108,18.83035,25.438408,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
502,razor,razor,razor,503,70,7,Verse 3,10,84,1,1,1,[503],"[('razor', 'NN')]",N,NEGATIVE,0.9211,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,-0.9211,41,0.22162162162162163,-11.276509,-6.1813507,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
503,blade,blade,blade,504,70,7,Verse 3,10,85,1,1,1,[504],"[('blade', 'NN')]",N,POSITIVE,0.9918,"Slice like a ninja, cut like a razor blade", slice like a ninja cut like a razor blade,NEGATIVE,0.9517,-0.9517,27,0.40298507462686567,0.9918,128,0.6918918918918919,-11.451537,-5.9353795,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
504,So,So,so,505,71,7,Verse 3,11,86,3,3,3,"[229, 274, 505]","[('so', 'RB')]",ADV,POSITIVE,0.913,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.913,72,0.3891891891891892,21.558,-12.716249,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
505,"fast,",fast,fast,506,71,7,Verse 3,11,87,2,2,2,"[344, 506]","[('fast', 'NN')]",N,POSITIVE,0.9989,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.9989,175,0.9459459459459459,-1.9644716,-3.3518674,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
506,other,other,other,507,71,7,Verse 3,11,88,1,1,1,[507],"[('other', 'JJ')]",ADJ,POSITIVE,0.7455,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.7455,59,0.31891891891891894,-11.247288,1.4643703,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
507,DJs,DJs,djs,508,71,7,Verse 3,11,89,1,1,1,[508],"[('djs', 'NN')]",N,POSITIVE,0.9935,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.9935,134,0.7243243243243244,-15.002787,-1.3270372,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
508,say,say,say,509,71,7,Verse 3,11,90,2,2,2,"[241, 509]","[('say', 'VB')]",V,POSITIVE,0.9529,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,0.9529,79,0.42702702702702705,2.8263004,11.042989,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
509,“Damn!”,“Damn!”,“damn!”,510,71,7,Verse 3,11,91,1,1,1,[510],"[('“', 'JJ'), ('damn', 'NN'), ('”', 'NN')]",MULT,NEGATIVE,0.9751,"So fast, other DJs say “Damn!”", so fast other djs say “damn!”,NEGATIVE,0.9546,-0.9546,26,0.3880597014925373,-0.9751,31,0.16756756756756758,4.3045936,-7.606135,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
510,If,If,if,511,72,7,Verse 3,12,92,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.739,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.739,58,0.31351351351351353,11.274216,-2.4754074,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
511,rhyme,rhyme,rhyme,512,72,7,Verse 3,12,93,1,1,1,[512],"[('rhyme', 'NN')]",N,POSITIVE,0.9901,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9901,119,0.6432432432432432,-5.5105624,6.675409,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
512,was,was,was,513,72,7,Verse 3,12,94,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.7796,61,0.32972972972972975,8.314723,-5.790659,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
513,a,a,a,514,72,7,Verse 3,12,95,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9873,113,0.6108108108108108,19.461197,24.854656,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
514,drug,drug,drug,515,72,7,Verse 3,12,96,1,1,1,[515],"[('drug', 'NN')]",N,NEGATIVE,0.9905,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,-0.9905,26,0.14054054054054055,-15.711072,3.302207,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
515,I'd,I'd,I'd,516,72,7,Verse 3,12,97,1,1,1,[516],"[('I', 'PRP'), (""'d"", 'MD')]",MULT,POSITIVE,0.9956,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9956,146,0.7891891891891892,16.236956,-20.464588,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
516,sell,sell,sell,517,72,7,Verse 3,12,98,1,1,1,[517],"[('sell', 'NN')]",N,POSITIVE,0.9954,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9954,145,0.7837837837837838,3.543557,9.212754,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
517,it,it,it,518,72,7,Verse 3,12,99,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9927,129,0.6972972972972973,12.819624,-12.632309,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
518,by,by,by,519,72,7,Verse 3,12,100,3,3,3,"[250, 519, 532]","[('by', 'IN')]",PREP,POSITIVE,0.9123,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9123,71,0.3837837837837838,17.600563,16.915392,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
519,the,the,the,520,72,7,Verse 3,12,101,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9636,83,0.4486486486486487,13.735505,4.2679954,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
520,gram,gram,gram,521,72,7,Verse 3,12,102,1,1,1,[521],"[('gram', 'NN')]",N,POSITIVE,0.9913,If rhyme was a drug I'd sell it by the gram, if rhyme was a drug I'd sell it by the gram,NEGATIVE,0.9986,-0.9986,6,0.08955223880597014,0.9913,126,0.6810810810810811,-10.124707,-6.1825733,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
521,Keep,Keep,keep,522,73,7,Verse 3,13,103,1,1,1,[522],"[('keep', 'VB')]",V,POSITIVE,0.9989,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9989,175,0.9459459459459459,2.7518246,5.053148,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
522,my,my,my,523,73,7,Verse 3,13,104,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9935,134,0.7243243243243244,-0.6973204,-10.11418,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
523,composure,composure,composure,524,73,7,Verse 3,13,105,1,1,1,[524],"[('composure', 'NN')]",N,POSITIVE,0.9984,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9984,170,0.918918918918919,-7.8751497,2.8761013,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
524,when,when,when,525,73,7,Verse 3,13,106,3,3,3,"[90, 199, 525]","[('when', 'WRB')]",OTH,POSITIVE,0.9288,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9288,76,0.41081081081081083,14.341089,-3.4693198,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
525,it's,it's,it's,526,73,7,Verse 3,13,107,2,2,2,"[216, 526]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9988,174,0.9405405405405406,15.161218,-17.609606,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
526,time,time,time,527,73,7,Verse 3,13,108,2,2,2,"[217, 527]","[('time', 'NN')]",N,POSITIVE,0.9581,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9581,80,0.43243243243243246,-21.33603,-0.78809947,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
527,to,to,to,528,73,7,Verse 3,13,109,14,14,14,"[54, 173, 176, 218, 240, 254, 265, 277, 354, 361, 447, 487, 528, 583]","[('to', 'TO')]",OTH,POSITIVE,0.9653,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9653,85,0.4594594594594595,9.841949,28.39716,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
528,get,get,get,529,73,7,Verse 3,13,110,3,3,3,"[362, 529, 578]","[('get', 'VB')]",V,POSITIVE,0.9973,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,0.9973,160,0.8648648648648649,3.8898742,8.2156725,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
529,loose,loose,loose,530,73,7,Verse 3,13,111,1,1,1,[530],"[('loose', 'JJ')]",ADJ,NEGATIVE,0.9997,Keep my composure when it's time to get loose, keep my composure when it's time to get loose,POSITIVE,0.9933,0.9933,53,0.7910447761194029,-0.9997,0,0.0,-4.7508783,2.5139503,neg_word_pos_line,Ice Ice Baby,Vanilla Ice
530,Magnetized,Magnetized,magnetized,531,74,7,Verse 3,14,112,1,1,1,[531],"[('magnetized', 'VBN')]",V,POSITIVE,0.9914,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9914,127,0.6864864864864865,-23.552603,0.0817936,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
531,by,by,by,532,74,7,Verse 3,14,113,3,3,3,"[250, 519, 532]","[('by', 'IN')]",PREP,POSITIVE,0.9123,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9123,71,0.3837837837837838,17.60066,16.91539,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
532,the,the,the,533,74,7,Verse 3,14,114,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9636,83,0.4486486486486487,14.512901,2.9307842,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
533,mic,mic,mic,534,74,7,Verse 3,14,115,2,2,2,"[60, 534]","[('mic', 'NN')]",N,POSITIVE,0.9842,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9842,105,0.5675675675675675,-5.374399,9.491727,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
534,while,while,while,535,74,7,Verse 3,14,116,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.5823,55,0.2972972972972973,8.847397,7.2359557,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
535,I,I,I,536,74,7,Verse 3,14,117,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9797,98,0.5297297297297298,22.234026,4.1252074,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
536,kick,kick,kick,537,74,7,Verse 3,14,118,3,3,3,"[4, 450, 537]","[('kick', 'NN')]",N,POSITIVE,0.978,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.978,92,0.4972972972972973,-2.068739,7.7555146,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
537,my,my,my,538,74,7,Verse 3,14,119,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9935,134,0.7243243243243244,0.08169649,-9.829823,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
538,juice,juice,juice,539,74,7,Verse 3,14,120,1,1,1,[539],"[('juice', 'NN')]",N,POSITIVE,0.9993,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5522388059701493,0.9993,179,0.9675675675675676,-6.887048,1.0442122,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
539,If,If,if,540,75,7,Verse 3,15,121,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.739,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.739,58,0.31351351351351353,11.272119,-2.473158,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
540,there,there,there,541,75,7,Verse 3,15,122,3,3,3,"[123, 387, 541]","[('there', 'RB')]",ADV,POSITIVE,0.9937,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9937,136,0.7351351351351352,6.6359262,-13.971706,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
541,was,was,was,542,75,7,Verse 3,15,123,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.7796,61,0.32972972972972975,8.314723,-5.790659,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
542,a,a,a,543,75,7,Verse 3,15,124,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9873,113,0.6108108108108108,17.302906,23.505564,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
543,problem,problem,problem,544,75,7,Verse 3,15,125,3,3,3,"[126, 390, 544]","[('problem', 'NN')]",N,NEGATIVE,0.9995,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,-0.9995,2,0.010810810810810811,-13.534123,6.6269994,neg_word_neg_line,Ice Ice Baby,Vanilla Ice
544,yo,yo,yo,545,75,7,Verse 3,15,126,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9966,154,0.8324324324324325,-4.447578,-19.13919,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
545,I'll,I'll,I'll,546,75,7,Verse 3,15,127,4,4,4,"[52, 128, 392, 546]","[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9997,183,0.9891891891891892,18.809372,-18.987898,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
546,solve,solve,solve,547,75,7,Verse 3,15,128,3,3,3,"[129, 393, 547]","[('solve', 'NN')]",N,POSITIVE,0.9941,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9941,138,0.745945945945946,-3.6954064,13.739992,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
547,it,it,it,548,75,7,Verse 3,15,129,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.14925373134328357,0.9927,129,0.6972972972972973,11.813023,-12.723622,pos_word_neg_line,Ice Ice Baby,Vanilla Ice
548,Check,Check,check,549,76,7,Verse 3,16,130,3,3,3,"[131, 395, 549]","[('check', 'NN')]",N,POSITIVE,0.9963,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9963,151,0.8162162162162162,1.0785513,8.030515,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
549,out,out,out,550,76,7,Verse 3,16,131,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,-0.9803,30,0.16216216216216217,3.3239167,-0.5138926,neg_word_pos_line,Ice Ice Baby,Vanilla Ice
550,the,the,the,551,76,7,Verse 3,16,132,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9636,83,0.4486486486486487,13.113157,1.7503479,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
551,hook,hook,hook,552,76,7,Verse 3,16,133,3,3,3,"[134, 398, 552]","[('hook', 'NN')]",N,POSITIVE,0.5838,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.5838,56,0.3027027027027027,-7.8711314,6.5700207,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
552,while,while,while,553,76,7,Verse 3,16,134,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.5823,55,0.2972972972972973,8.847397,7.2359557,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
553,my,my,my,554,76,7,Verse 3,16,135,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9935,134,0.7243243243243244,-0.34795982,-9.724213,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
554,DJ,DJ,dj,555,76,7,Verse 3,16,136,3,3,3,"[137, 401, 555]","[('dj', 'NN')]",N,POSITIVE,0.9905,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9905,121,0.654054054054054,-13.842074,-1.6166269,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
555,revolves,revolves,revolves,556,76,7,Verse 3,16,137,3,3,3,"[138, 402, 556]","[('revolves', 'NNS')]",N,POSITIVE,0.9989,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.746268656716418,0.9989,175,0.9459459459459459,15.403061,8.332101,pos_word_pos_line,Ice Ice Baby,Vanilla Ice
