,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y,positivity_bar_chart,song_name,artist_name
207,torn,torn,torn,208,36,7,Bridge: David Bowie & Freddie Mercury,3,28,1,1,1,[208],"[('torn', 'NN')]",N,NEGATIVE,0.9995,Keep coming up with love but it's so slashed and torn, keep coming up with love but it's so slashed and torn,NEGATIVE,0.9984,-0.9984,2,0.046511627906976744,-0.9995,2,0.018867924528301886,-0.59411895,3.9280024,neg_word_neg_line,Under Pressure,Queen & David Bowie
208,"Why,",Why,why,209,37,7,Bridge: David Bowie & Freddie Mercury,4,29,5,5,5,"[209, 210, 211, 230, 239]","[('why', 'WRB')]",OTH,NEGATIVE,0.9814,"Why, why, why?", why why why,NEGATIVE,0.9974,-0.9974,3,0.06976744186046512,-0.9814,14,0.1320754716981132,-2.696215,-2.8034856,neg_word_neg_line,Under Pressure,Queen & David Bowie
209,"why,",why,why,210,37,7,Bridge: David Bowie & Freddie Mercury,4,30,5,5,5,"[209, 210, 211, 230, 239]","[('why', 'WRB')]",OTH,NEGATIVE,0.9814,"Why, why, why?", why why why,NEGATIVE,0.9974,-0.9974,3,0.06976744186046512,-0.9814,14,0.1320754716981132,-2.8472488,-2.6626925,neg_word_neg_line,Under Pressure,Queen & David Bowie
210,why?,why,why,211,37,7,Bridge: David Bowie & Freddie Mercury,4,31,5,5,5,"[209, 210, 211, 230, 239]","[('why', 'WRB')]",OTH,NEGATIVE,0.9814,"Why, why, why?", why why why,NEGATIVE,0.9974,-0.9974,3,0.06976744186046512,-0.9814,14,0.1320754716981132,-2.3536587,-2.4039273,neg_word_neg_line,Under Pressure,Queen & David Bowie
211,"Love,",Love,love,212,38,7,Bridge: David Bowie & Freddie Mercury,5,32,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Love, love, love, love, love", love love love love love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-16.137627,-20.553076,pos_word_pos_line,Under Pressure,Queen & David Bowie
212,"love,",love,love,213,38,7,Bridge: David Bowie & Freddie Mercury,5,33,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Love, love, love, love, love", love love love love love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-16.932383,-19.406797,pos_word_pos_line,Under Pressure,Queen & David Bowie
213,"love,",love,love,214,38,7,Bridge: David Bowie & Freddie Mercury,5,34,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Love, love, love, love, love", love love love love love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-16.583654,-18.802189,pos_word_pos_line,Under Pressure,Queen & David Bowie
214,"love,",love,love,215,38,7,Bridge: David Bowie & Freddie Mercury,5,35,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Love, love, love, love, love", love love love love love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-15.998545,-19.49805,pos_word_pos_line,Under Pressure,Queen & David Bowie
215,love,love,love,216,38,7,Bridge: David Bowie & Freddie Mercury,5,36,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Love, love, love, love, love", love love love love love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-15.285301,-21.106825,pos_word_pos_line,Under Pressure,Queen & David Bowie
216,Insanity,Insanity,insanity,217,39,7,Bridge: David Bowie & Freddie Mercury,6,37,1,1,1,[217],"[('insanity', 'NN')]",N,NEGATIVE,0.9997,Insanity laughs under pressure we're breaking, insanity laughs under pressure we're breaking,POSITIVE,0.9942,0.9942,37,0.8604651162790697,-0.9997,1,0.009433962264150943,-8.389979,-0.054990064,neg_word_pos_line,Under Pressure,Queen & David Bowie
217,laughs,laughs,laughs,218,39,7,Bridge: David Bowie & Freddie Mercury,6,38,1,1,1,[218],"[('laughs', 'NNS')]",N,POSITIVE,0.9999,Insanity laughs under pressure we're breaking, insanity laughs under pressure we're breaking,POSITIVE,0.9942,0.9942,37,0.8604651162790697,0.9999,106,1.0,-10.867596,-2.145439,pos_word_pos_line,Under Pressure,Queen & David Bowie
218,under,under,under,219,39,7,Bridge: David Bowie & Freddie Mercury,6,39,5,5,5,"[28, 219, 312, 314, 316]","[('under', 'IN')]",PREP,POSITIVE,0.9166,Insanity laughs under pressure we're breaking, insanity laughs under pressure we're breaking,POSITIVE,0.9942,0.9942,37,0.8604651162790697,0.9166,40,0.37735849056603776,7.980981,18.311066,pos_word_pos_line,Under Pressure,Queen & David Bowie
219,pressure,pressure,pressure,220,39,7,Bridge: David Bowie & Freddie Mercury,6,40,9,9,9,"[15, 29, 83, 175, 220, 313, 315, 317, 318]","[('pressure', 'NN')]",N,NEGATIVE,0.9933,Insanity laughs under pressure we're breaking, insanity laughs under pressure we're breaking,POSITIVE,0.9942,0.9942,37,0.8604651162790697,-0.9933,9,0.08490566037735849,-9.2072935,3.846543,neg_word_pos_line,Under Pressure,Queen & David Bowie
220,we're,we're,we're,221,39,7,Bridge: David Bowie & Freddie Mercury,6,41,1,1,1,[221],"[('we', 'PRP'), (""'re"", 'VBP')]",MULT,POSITIVE,0.9996,Insanity laughs under pressure we're breaking, insanity laughs under pressure we're breaking,POSITIVE,0.9942,0.9942,37,0.8604651162790697,0.9996,103,0.9716981132075472,-17.187517,11.649967,pos_word_pos_line,Under Pressure,Queen & David Bowie
221,breaking,breaking,breaking,222,39,7,Bridge: David Bowie & Freddie Mercury,6,42,1,1,1,[222],"[('breaking', 'VBG')]",V,POSITIVE,0.5017,Insanity laughs under pressure we're breaking, insanity laughs under pressure we're breaking,POSITIVE,0.9942,0.9942,37,0.8604651162790697,0.5017,29,0.27358490566037735,2.3880014,5.0886216,pos_word_pos_line,Under Pressure,Queen & David Bowie
222,Can't,Can't,can't,223,40,8,Verse 3: Freddie Mercury,1,1,3,3,3,"[223, 231, 240]","[('ca', 'MD'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9911,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,-0.9911,10,0.09433962264150944,5.7232833,-14.7426,neg_word_neg_line,Under Pressure,Queen & David Bowie
223,we,we,we,224,40,8,Verse 3: Freddie Mercury,1,2,3,3,3,"[224, 232, 241]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,0.9982,92,0.8679245283018868,-3.6220937,-13.496149,pos_word_neg_line,Under Pressure,Queen & David Bowie
224,give,give,give,225,40,8,Verse 3: Freddie Mercury,1,3,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,0.9993,101,0.9528301886792453,5.7655206,-8.185987,pos_word_neg_line,Under Pressure,Queen & David Bowie
225,ourselves,ourselves,ourselves,226,40,8,Verse 3: Freddie Mercury,1,4,3,3,3,"[226, 298, 311]","[('ourselves', 'NNS')]",N,POSITIVE,0.9908,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,0.9908,73,0.6886792452830188,-7.8643923,-11.009242,pos_word_neg_line,Under Pressure,Queen & David Bowie
226,one,one,one,227,40,8,Verse 3: Freddie Mercury,1,5,2,2,2,"[227, 236]","[('one', 'CD')]",DET,POSITIVE,0.9883,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,0.9883,68,0.6415094339622641,-2.863689,13.680498,pos_word_neg_line,Under Pressure,Queen & David Bowie
227,more,more,more,228,40,8,Verse 3: Freddie Mercury,1,6,2,2,2,"[228, 237]","[('more', 'RBR')]",ADV,POSITIVE,0.9969,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,0.9969,88,0.8301886792452831,-15.631433,5.3203726,pos_word_neg_line,Under Pressure,Queen & David Bowie
228,chance?,chance,chance,229,40,8,Verse 3: Freddie Mercury,1,7,2,2,2,"[229, 238]","[('chance', 'NN')]",N,POSITIVE,0.9994,Can't we give ourselves one more chance?, can't we give ourselves one more chance,NEGATIVE,0.9971,-0.9971,4,0.09302325581395349,0.9994,102,0.9622641509433962,-2.8747063,0.5053372,pos_word_neg_line,Under Pressure,Queen & David Bowie
229,Why,Why,why,230,41,8,Verse 3: Freddie Mercury,2,8,5,5,5,"[209, 210, 211, 230, 239]","[('why', 'WRB')]",OTH,NEGATIVE,0.9814,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,-0.9814,14,0.1320754716981132,-2.7260847,-2.3317616,neg_word_neg_line,Under Pressure,Queen & David Bowie
230,can't,can't,can't,231,41,8,Verse 3: Freddie Mercury,2,9,3,3,3,"[223, 231, 240]","[('ca', 'MD'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9911,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,-0.9911,10,0.09433962264150944,5.7229266,-14.74332,neg_word_neg_line,Under Pressure,Queen & David Bowie
231,we,we,we,232,41,8,Verse 3: Freddie Mercury,2,10,3,3,3,"[224, 232, 241]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9982,92,0.8679245283018868,-3.6207643,-13.496539,pos_word_neg_line,Under Pressure,Queen & David Bowie
232,give,give,give,233,41,8,Verse 3: Freddie Mercury,2,11,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9993,101,0.9528301886792453,4.266449,-8.211478,pos_word_neg_line,Under Pressure,Queen & David Bowie
233,love,love,love,234,41,8,Verse 3: Freddie Mercury,2,12,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9999,106,1.0,-15.936719,-21.327404,pos_word_neg_line,Under Pressure,Queen & David Bowie
234,that,that,that,235,41,8,Verse 3: Freddie Mercury,2,13,2,2,2,"[30, 235]","[('that', 'IN')]",PREP,POSITIVE,0.9895,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9895,70,0.660377358490566,-2.6602175,9.788936,pos_word_neg_line,Under Pressure,Queen & David Bowie
235,one,one,one,236,41,8,Verse 3: Freddie Mercury,2,14,2,2,2,"[227, 236]","[('one', 'CD')]",DET,POSITIVE,0.9883,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9883,68,0.6415094339622641,-2.8636737,13.68045,pos_word_neg_line,Under Pressure,Queen & David Bowie
236,more,more,more,237,41,8,Verse 3: Freddie Mercury,2,15,2,2,2,"[228, 237]","[('more', 'RBR')]",ADV,POSITIVE,0.9969,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9969,88,0.8301886792452831,-15.629741,5.319878,pos_word_neg_line,Under Pressure,Queen & David Bowie
237,chance?,chance,chance,238,41,8,Verse 3: Freddie Mercury,2,16,2,2,2,"[229, 238]","[('chance', 'NN')]",N,POSITIVE,0.9994,Why can't we give love that one more chance?, why can't we give love that one more chance,NEGATIVE,0.9823,-0.9823,16,0.37209302325581395,0.9994,102,0.9622641509433962,-2.8747053,0.5053318,pos_word_neg_line,Under Pressure,Queen & David Bowie
238,Why,Why,why,239,42,8,Verse 3: Freddie Mercury,3,17,5,5,5,"[209, 210, 211, 230, 239]","[('why', 'WRB')]",OTH,NEGATIVE,0.9814,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,-0.9814,14,0.1320754716981132,-2.3302343,-2.5430274,neg_word_pos_line,Under Pressure,Queen & David Bowie
239,can't,can't,can't,240,42,8,Verse 3: Freddie Mercury,3,18,3,3,3,"[223, 231, 240]","[('ca', 'MD'), (""n't"", 'RB')]",MULT,NEGATIVE,0.9911,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,-0.9911,10,0.09433962264150944,5.723636,-14.743445,neg_word_pos_line,Under Pressure,Queen & David Bowie
240,we,we,we,241,42,8,Verse 3: Freddie Mercury,3,19,3,3,3,"[224, 232, 241]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9982,92,0.8679245283018868,-3.6220915,-13.496143,pos_word_pos_line,Under Pressure,Queen & David Bowie
241,give,give,give,242,42,8,Verse 3: Freddie Mercury,3,20,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9993,101,0.9528301886792453,4.686644,-7.8608623,pos_word_pos_line,Under Pressure,Queen & David Bowie
242,"love,",love,love,243,42,8,Verse 3: Freddie Mercury,3,21,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9999,106,1.0,-16.713938,-20.97677,pos_word_pos_line,Under Pressure,Queen & David Bowie
243,give,give,give,244,42,8,Verse 3: Freddie Mercury,3,22,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9993,101,0.9528301886792453,4.4330497,-9.321044,pos_word_pos_line,Under Pressure,Queen & David Bowie
244,"love,",love,love,245,42,8,Verse 3: Freddie Mercury,3,23,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9999,106,1.0,-14.767637,-19.020979,pos_word_pos_line,Under Pressure,Queen & David Bowie
245,give,give,give,246,42,8,Verse 3: Freddie Mercury,3,24,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9993,101,0.9528301886792453,5.303654,-7.8288717,pos_word_pos_line,Under Pressure,Queen & David Bowie
246,"love,",love,love,247,42,8,Verse 3: Freddie Mercury,3,25,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9999,106,1.0,-14.426431,-20.245499,pos_word_pos_line,Under Pressure,Queen & David Bowie
247,give,give,give,248,42,8,Verse 3: Freddie Mercury,3,26,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9993,101,0.9528301886792453,5.4317794,-9.107165,pos_word_pos_line,Under Pressure,Queen & David Bowie
248,love,love,love,249,42,8,Verse 3: Freddie Mercury,3,27,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Why can't we give love, give love, give love, give love", why can't we give love give love give love give love,POSITIVE,0.7225,0.7225,28,0.6511627906976745,0.9999,106,1.0,-15.437429,-19.453259,pos_word_pos_line,Under Pressure,Queen & David Bowie
249,Give,Give,give,250,43,8,Verse 3: Freddie Mercury,4,28,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9993,101,0.9528301886792453,5.095086,-8.41777,pos_word_pos_line,Under Pressure,Queen & David Bowie
250,"love,",love,love,251,43,8,Verse 3: Freddie Mercury,4,29,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-15.169386,-20.010073,pos_word_pos_line,Under Pressure,Queen & David Bowie
251,give,give,give,252,43,8,Verse 3: Freddie Mercury,4,30,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9993,101,0.9528301886792453,5.006628,-9.451513,pos_word_pos_line,Under Pressure,Queen & David Bowie
252,"love,",love,love,253,43,8,Verse 3: Freddie Mercury,4,31,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-16.382198,-19.917244,pos_word_pos_line,Under Pressure,Queen & David Bowie
253,give,give,give,254,43,8,Verse 3: Freddie Mercury,4,32,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9993,101,0.9528301886792453,5.8009887,-8.740564,pos_word_pos_line,Under Pressure,Queen & David Bowie
254,"love,",love,love,255,43,8,Verse 3: Freddie Mercury,4,33,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-14.744645,-20.863398,pos_word_pos_line,Under Pressure,Queen & David Bowie
255,give,give,give,256,43,8,Verse 3: Freddie Mercury,4,34,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9993,101,0.9528301886792453,4.784348,-8.771662,pos_word_pos_line,Under Pressure,Queen & David Bowie
256,"love,",love,love,257,43,8,Verse 3: Freddie Mercury,4,35,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-17.032787,-20.236795,pos_word_pos_line,Under Pressure,Queen & David Bowie
257,give,give,give,258,43,8,Verse 3: Freddie Mercury,4,36,11,11,11,"[225, 233, 242, 244, 246, 248, 250, 252, 254, 256, 258]","[('give', 'VB')]",V,POSITIVE,0.9993,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9993,101,0.9528301886792453,4.1213264,-8.783705,pos_word_pos_line,Under Pressure,Queen & David Bowie
258,love?,love,love,259,43,8,Verse 3: Freddie Mercury,4,37,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,"Give love, give love, give love, give love, give love?", give love give love give love give love give love,POSITIVE,0.9997,0.9997,42,0.9767441860465116,0.9999,106,1.0,-15.961546,-18.640255,pos_word_pos_line,Under Pressure,Queen & David Bowie
259,Because,Because,because,260,44,9,Outro: David Bowie,1,1,1,1,1,[260],"[('because', 'IN')]",PREP,NEGATIVE,0.8893,Because love's such an old-fashioned word, because love's such and old-fashioned word,POSITIVE,0.9979,0.9979,39,0.9069767441860465,-0.8893,22,0.20754716981132076,-10.134698,13.236694,neg_word_pos_line,Under Pressure,Queen & David Bowie
260,love's,love's,love's,261,44,9,Outro: David Bowie,1,2,1,1,1,[261],"[('love', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9998,Because love's such an old-fashioned word, because love's such and old-fashioned word,POSITIVE,0.9979,0.9979,39,0.9069767441860465,0.9998,105,0.9905660377358491,-18.554115,-19.758505,pos_word_pos_line,Under Pressure,Queen & David Bowie
261,such,such,such,262,44,9,Outro: David Bowie,1,3,1,1,1,[262],"[('such', 'JJ')]",ADJ,POSITIVE,0.951,Because love's such an old-fashioned word, because love's such and old-fashioned word,POSITIVE,0.9979,0.9979,39,0.9069767441860465,0.951,46,0.4339622641509434,-0.67472655,7.426255,pos_word_pos_line,Under Pressure,Queen & David Bowie
262,an,an,and,263,44,9,Outro: David Bowie,1,4,4,4,4,"[207, 263, 266, 284]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,Because love's such an old-fashioned word, because love's such and old-fashioned word,POSITIVE,0.9979,0.9979,39,0.9069767441860465,0.9708,54,0.5094339622641509,15.072933,11.063288,pos_word_pos_line,Under Pressure,Queen & David Bowie
263,old-fashioned,old-fashioned,old-fashioned,264,44,9,Outro: David Bowie,1,5,1,1,1,[264],"[('old-fashioned', 'JJ')]",ADJ,POSITIVE,0.9942,Because love's such an old-fashioned word, because love's such and old-fashioned word,POSITIVE,0.9979,0.9979,39,0.9069767441860465,0.9942,79,0.7452830188679245,-7.8557496,1.1743395,pos_word_pos_line,Under Pressure,Queen & David Bowie
264,word,word,word,265,44,9,Outro: David Bowie,1,6,1,1,1,[265],"[('word', 'NN')]",N,POSITIVE,0.9836,Because love's such an old-fashioned word, because love's such and old-fashioned word,POSITIVE,0.9979,0.9979,39,0.9069767441860465,0.9836,64,0.6037735849056604,1.0698749,0.83395475,pos_word_pos_line,Under Pressure,Queen & David Bowie
265,And,And,and,266,45,9,Outro: David Bowie,2,7,4,4,4,"[207, 263, 266, 284]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.9708,54,0.5094339622641509,15.063152,11.070153,pos_word_pos_line,Under Pressure,Queen & David Bowie
266,love,love,love,267,45,9,Outro: David Bowie,2,8,18,18,18,"[202, 212, 213, 214, 215, 216, 234, 243, 245, 247, 249, 251, 253, 255, 257, 259, 267, 285]","[('love', 'NN')]",N,POSITIVE,0.9999,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.9999,106,1.0,-15.316764,-18.601921,pos_word_pos_line,Under Pressure,Queen & David Bowie
267,dares,dares,dares,268,45,9,Outro: David Bowie,2,9,2,2,2,"[268, 289]","[('dares', 'NNS')]",N,POSITIVE,0.9964,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.9964,87,0.8207547169811321,-11.947548,-14.040649,pos_word_pos_line,Under Pressure,Queen & David Bowie
268,you,you,you,269,45,9,Outro: David Bowie,2,10,3,3,3,"[23, 269, 290]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.9991,99,0.9339622641509434,-2.9769192,-8.546872,pos_word_pos_line,Under Pressure,Queen & David Bowie
269,to,to,to,270,45,9,Outro: David Bowie,2,11,2,2,2,"[270, 291]","[('to', 'TO')]",OTH,POSITIVE,0.9653,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.9653,50,0.4716981132075472,13.173861,7.9027934,pos_word_pos_line,Under Pressure,Queen & David Bowie
270,care,care,care,271,45,9,Outro: David Bowie,2,12,1,1,1,[271],"[('care', 'NN')]",N,POSITIVE,0.999,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.999,98,0.9245283018867925,-5.8239093,-0.47836825,pos_word_pos_line,Under Pressure,Queen & David Bowie
271,for,for,for,272,45,9,Outro: David Bowie,2,13,2,2,2,"[27, 272]","[('for', 'IN')]",PREP,POSITIVE,0.9701,And love dares you to care for, and love dares you to care for,POSITIVE,0.9998,0.9998,43,1.0,0.9701,53,0.5,3.3788798,16.953232,pos_word_pos_line,Under Pressure,Queen & David Bowie
272,The,The,the,273,46,9,Outro: David Bowie,3,14,7,7,7,"[61, 106, 110, 152, 273, 276, 282]","[('the', 'DT')]",DET,POSITIVE,0.9636,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9636,49,0.46226415094339623,2.209289,6.850739,pos_word_pos_line,Under Pressure,Queen & David Bowie
273,people,people,people,274,46,9,Outro: David Bowie,3,15,10,10,10,"[41, 85, 86, 132, 140, 177, 178, 274, 277, 286]","[('people', 'NNS')]",N,POSITIVE,0.9852,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.9852,65,0.6132075471698113,-13.8463745,-4.88233,pos_word_pos_line,Under Pressure,Queen & David Bowie
274,on,on,on,275,46,9,Outro: David Bowie,3,16,13,13,13,"[18, 22, 42, 84, 87, 133, 141, 176, 179, 191, 275, 278, 287]","[('on', 'IN')]",PREP,POSITIVE,0.987,The people on the (People on streets) edge of the night, the people on the people on streets edge of the night,POSITIVE,0.9474,0.9474,32,0.7441860465116279,0.987,66,0.6226415094339622,7.1778665,13.853154,pos_word_pos_line,Under Pressure,Queen & David Bowie
