,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
230,the,the,the,231,39,5,Chorus: Kanye West,4,33,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,0.9636,69,0.47586206896551725,-5.950565,9.092397
231,blood,blood,blood,232,39,5,Chorus: Kanye West,4,34,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,-0.9781,22,0.15172413793103448,-14.072459,-22.028793
232,Wash,Wash,wash,233,40,5,Chorus: Kanye West,5,35,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,-0.9984,8,0.05517241379310345,-1.5901289,-8.359762
233,us,us,us,234,40,5,Chorus: Kanye West,5,36,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,0.999,136,0.9379310344827586,-25.95178,1.176783
234,in,in,in,235,40,5,Chorus: Kanye West,5,37,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,0.979,82,0.5655172413793104,-17.563171,20.849043
235,the,the,the,236,40,5,Chorus: Kanye West,5,38,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,0.9636,69,0.47586206896551725,-6.8725734,9.644635
236,blood,blood,blood,237,40,5,Chorus: Kanye West,5,39,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood, wash us in the blood,NEGATIVE,0.9143,-0.9143,49,0.6125,-0.9781,22,0.15172413793103448,-15.0330715,-21.037722
237,Holy,Holy,holy,238,41,6,Bridge: Kanye West & Travis Scott,1,1,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, come down (Come take)", holy spirit come down come take,POSITIVE,0.9535,0.9535,63,0.7875,0.9994,140,0.9655172413793104,19.183,-9.745182
238,"Spirit,",Spirit,spirit,239,41,6,Bridge: Kanye West & Travis Scott,1,2,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Come take)", holy spirit come down come take,POSITIVE,0.9535,0.9535,63,0.7875,0.9995,141,0.9724137931034482,-16.59823,-7.195597
239,come,come,come,240,41,6,Bridge: Kanye West & Travis Scott,1,3,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Come take)", holy spirit come down come take,POSITIVE,0.9535,0.9535,63,0.7875,0.9984,130,0.896551724137931,4.441698,-10.117981
240,down,down,down,241,41,6,Bridge: Kanye West & Travis Scott,1,4,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Come take)", holy spirit come down come take,POSITIVE,0.9535,0.9535,63,0.7875,-0.9997,1,0.006896551724137931,32.46802,16.76328
241,(Come,Come,come,242,41,6,Bridge: Kanye West & Travis Scott,1,5,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Come take)", holy spirit come down come take,POSITIVE,0.9535,0.9535,63,0.7875,0.9984,130,0.896551724137931,5.2183485,-9.196403
242,take),take,take,243,41,6,Bridge: Kanye West & Travis Scott,1,6,4,4,4,"[243, 460, 468, 490]","[('take', 'VB')]",V,POSITIVE,0.9961,"Holy Spirit, come down (Come take)", holy spirit come down come take,POSITIVE,0.9535,0.9535,63,0.7875,0.9961,119,0.8206896551724138,-0.5084781,-3.3860002
243,Holy,Holy,holy,244,42,6,Bridge: Kanye West & Travis Scott,2,7,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, come down (Come down)", holy spirit come down come down,NEGATIVE,0.9917,-0.9917,20,0.25,0.9994,140,0.9655172413793104,18.859997,-9.720449
244,"Spirit,",Spirit,spirit,245,42,6,Bridge: Kanye West & Travis Scott,2,8,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Come down)", holy spirit come down come down,NEGATIVE,0.9917,-0.9917,20,0.25,0.9995,141,0.9724137931034482,-16.703955,-7.3422356
245,come,come,come,246,42,6,Bridge: Kanye West & Travis Scott,2,9,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Come down)", holy spirit come down come down,NEGATIVE,0.9917,-0.9917,20,0.25,0.9984,130,0.896551724137931,3.9987478,-9.486647
246,down,down,down,247,42,6,Bridge: Kanye West & Travis Scott,2,10,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Come down)", holy spirit come down come down,NEGATIVE,0.9917,-0.9917,20,0.25,-0.9997,1,0.006896551724137931,32.01529,16.156364
247,(Come,Come,come,248,42,6,Bridge: Kanye West & Travis Scott,2,11,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Come down)", holy spirit come down come down,NEGATIVE,0.9917,-0.9917,20,0.25,0.9984,130,0.896551724137931,4.772519,-8.867633
248,down),down,down,249,42,6,Bridge: Kanye West & Travis Scott,2,12,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Come down)", holy spirit come down come down,NEGATIVE,0.9917,-0.9917,20,0.25,-0.9997,1,0.006896551724137931,31.99821,15.772296
249,Holy,Holy,holy,250,43,6,Bridge: Kanye West & Travis Scott,3,13,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, help now (Way down)", holy spirit help now way down,NEGATIVE,0.991,-0.991,21,0.2625,0.9994,140,0.9655172413793104,19.497643,-9.131925
250,"Spirit,",Spirit,spirit,251,43,6,Bridge: Kanye West & Travis Scott,3,14,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, help now (Way down)", holy spirit help now way down,NEGATIVE,0.991,-0.991,21,0.2625,0.9995,141,0.9724137931034482,-16.686213,-7.6116652
251,help,help,help,252,43,6,Bridge: Kanye West & Travis Scott,3,15,4,4,4,"[252, 258, 274, 280]","[('help', 'NN')]",N,POSITIVE,0.9893,"Holy Spirit, help now (Way down)", holy spirit help now way down,NEGATIVE,0.991,-0.991,21,0.2625,0.9893,98,0.6758620689655173,1.1957504,-5.923667
252,now,now,now,253,43,6,Bridge: Kanye West & Travis Scott,3,16,6,6,6,"[253, 259, 275, 281, 375, 563]","[('now', 'RB')]",ADV,POSITIVE,0.9831,"Holy Spirit, help now (Way down)", holy spirit help now way down,NEGATIVE,0.991,-0.991,21,0.2625,0.9831,86,0.593103448275862,8.6484995,-0.38964635
253,(Way,Way,way,254,43,6,Bridge: Kanye West & Travis Scott,3,17,4,4,4,"[254, 464, 472, 480]","[('way', 'NN')]",N,POSITIVE,0.9973,"Holy Spirit, help now (Way down)", holy spirit help now way down,NEGATIVE,0.991,-0.991,21,0.2625,0.9973,124,0.8551724137931035,16.21026,5.4517746
254,down),down,down,255,43,6,Bridge: Kanye West & Travis Scott,3,18,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, help now (Way down)", holy spirit help now way down,NEGATIVE,0.991,-0.991,21,0.2625,-0.9997,1,0.006896551724137931,32.832718,16.903475
255,Holy,Holy,holy,256,44,6,Bridge: Kanye West & Travis Scott,4,19,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, help now (Uh, uh)", holy spirit help now uh uh,NEGATIVE,0.9571,-0.9571,41,0.5125,0.9994,140,0.9655172413793104,19.478191,-9.388735
256,"Spirit,",Spirit,spirit,257,44,6,Bridge: Kanye West & Travis Scott,4,20,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, help now (Uh, uh)", holy spirit help now uh uh,NEGATIVE,0.9571,-0.9571,41,0.5125,0.9995,141,0.9724137931034482,-15.94069,-6.947393
257,help,help,help,258,44,6,Bridge: Kanye West & Travis Scott,4,21,4,4,4,"[252, 258, 274, 280]","[('help', 'NN')]",N,POSITIVE,0.9893,"Holy Spirit, help now (Uh, uh)", holy spirit help now uh uh,NEGATIVE,0.9571,-0.9571,41,0.5125,0.9893,98,0.6758620689655173,1.1957504,-5.923667
258,now,now,now,259,44,6,Bridge: Kanye West & Travis Scott,4,22,6,6,6,"[253, 259, 275, 281, 375, 563]","[('now', 'RB')]",ADV,POSITIVE,0.9831,"Holy Spirit, help now (Uh, uh)", holy spirit help now uh uh,NEGATIVE,0.9571,-0.9571,41,0.5125,0.9831,86,0.593103448275862,8.6447735,-0.39195418
259,"(Uh,",Uh,uh,260,44,6,Bridge: Kanye West & Travis Scott,4,23,2,2,2,"[260, 261]","[('uh', 'NN')]",N,NEGATIVE,0.9963,"Holy Spirit, help now (Uh, uh)", holy spirit help now uh uh,NEGATIVE,0.9571,-0.9571,41,0.5125,-0.9963,15,0.10344827586206896,21.509075,-1.223488
260,uh),uh,uh,261,44,6,Bridge: Kanye West & Travis Scott,4,24,2,2,2,"[260, 261]","[('uh', 'NN')]",N,NEGATIVE,0.9963,"Holy Spirit, help now (Uh, uh)", holy spirit help now uh uh,NEGATIVE,0.9571,-0.9571,41,0.5125,-0.9963,15,0.10344827586206896,21.509075,-1.223488
261,Holy,Holy,holy,262,45,6,Bridge: Kanye West & Travis Scott,5,25,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, come down (Spirit)", holy spirit come down spirit,POSITIVE,0.8874,0.8874,62,0.775,0.9994,140,0.9655172413793104,19.254044,-8.759297
262,"Spirit,",Spirit,spirit,263,45,6,Bridge: Kanye West & Travis Scott,5,26,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Spirit)", holy spirit come down spirit,POSITIVE,0.8874,0.8874,62,0.775,0.9995,141,0.9724137931034482,-16.140488,-6.914234
263,come,come,come,264,45,6,Bridge: Kanye West & Travis Scott,5,27,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Spirit)", holy spirit come down spirit,POSITIVE,0.8874,0.8874,62,0.775,0.9984,130,0.896551724137931,4.2252107,-8.999784
264,down,down,down,265,45,6,Bridge: Kanye West & Travis Scott,5,28,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Spirit)", holy spirit come down spirit,POSITIVE,0.8874,0.8874,62,0.775,-0.9997,1,0.006896551724137931,32.18342,16.523983
265,(Spirit),Spirit,spirit,266,45,6,Bridge: Kanye West & Travis Scott,5,29,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Spirit)", holy spirit come down spirit,POSITIVE,0.8874,0.8874,62,0.775,0.9995,141,0.9724137931034482,-15.676974,-7.3518353
266,Holy,Holy,holy,267,46,6,Bridge: Kanye West & Travis Scott,6,30,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, come down (Ayy)", holy spirit come down ayy,NEGATIVE,0.9414,-0.9414,46,0.575,0.9994,140,0.9655172413793104,18.603336,-9.097331
267,"Spirit,",Spirit,spirit,268,46,6,Bridge: Kanye West & Travis Scott,6,31,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, come down (Ayy)", holy spirit come down ayy,NEGATIVE,0.9414,-0.9414,46,0.575,0.9995,141,0.9724137931034482,-16.51755,-7.8398204
268,come,come,come,269,46,6,Bridge: Kanye West & Travis Scott,6,32,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, come down (Ayy)", holy spirit come down ayy,NEGATIVE,0.9414,-0.9414,46,0.575,0.9984,130,0.896551724137931,4.5192337,-8.857134
269,down,down,down,270,46,6,Bridge: Kanye West & Travis Scott,6,33,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, come down (Ayy)", holy spirit come down ayy,NEGATIVE,0.9414,-0.9414,46,0.575,-0.9997,1,0.006896551724137931,32.125458,15.379682
270,(Ayy),Ayy,ayy,271,46,6,Bridge: Kanye West & Travis Scott,6,34,1,1,1,[271],"[('ayy', 'NN')]",N,POSITIVE,0.9961,"Holy Spirit, come down (Ayy)", holy spirit come down ayy,NEGATIVE,0.9414,-0.9414,46,0.575,0.9961,119,0.8206896551724138,25.367762,-1.6071842
271,Holy,Holy,holy,272,47,6,Bridge: Kanye West & Travis Scott,7,35,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, help now (Come down)", holy spirit help now come down,NEGATIVE,0.9868,-0.9868,27,0.3375,0.9994,140,0.9655172413793104,18.71561,-9.567375
272,"Spirit,",Spirit,spirit,273,47,6,Bridge: Kanye West & Travis Scott,7,36,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, help now (Come down)", holy spirit help now come down,NEGATIVE,0.9868,-0.9868,27,0.3375,0.9995,141,0.9724137931034482,-15.691166,-7.6205664
273,help,help,help,274,47,6,Bridge: Kanye West & Travis Scott,7,37,4,4,4,"[252, 258, 274, 280]","[('help', 'NN')]",N,POSITIVE,0.9893,"Holy Spirit, help now (Come down)", holy spirit help now come down,NEGATIVE,0.9868,-0.9868,27,0.3375,0.9893,98,0.6758620689655173,1.1957502,-5.9236665
274,now,now,now,275,47,6,Bridge: Kanye West & Travis Scott,7,38,6,6,6,"[253, 259, 275, 281, 375, 563]","[('now', 'RB')]",ADV,POSITIVE,0.9831,"Holy Spirit, help now (Come down)", holy spirit help now come down,NEGATIVE,0.9868,-0.9868,27,0.3375,0.9831,86,0.593103448275862,8.6447735,-0.39195418
275,(Come,Come,come,276,47,6,Bridge: Kanye West & Travis Scott,7,39,15,15,15,"[23, 25, 27, 29, 240, 242, 246, 248, 264, 269, 276, 406, 411, 552, 557]","[('come', 'VB')]",V,POSITIVE,0.9984,"Holy Spirit, help now (Come down)", holy spirit help now come down,NEGATIVE,0.9868,-0.9868,27,0.3375,0.9984,130,0.896551724137931,4.620311,-9.454017
276,down),down,down,277,47,6,Bridge: Kanye West & Travis Scott,7,40,22,22,22,"[40, 45, 50, 56, 143, 175, 190, 241, 247, 249, 255, 265, 270, 277, 383, 388, 407, 412, 425, 546, 553, 558]","[('down', 'RB')]",ADV,NEGATIVE,0.9997,"Holy Spirit, help now (Come down)", holy spirit help now come down,NEGATIVE,0.9868,-0.9868,27,0.3375,-0.9997,1,0.006896551724137931,33.54084,15.052361
277,Holy,Holy,holy,278,48,6,Bridge: Kanye West & Travis Scott,8,41,12,12,12,"[238, 244, 250, 256, 262, 267, 272, 278, 404, 409, 550, 555]","[('holy', 'NN')]",N,POSITIVE,0.9994,"Holy Spirit, help now (Yeah)", holy spirit help now yeah,POSITIVE,0.9943,0.9943,76,0.95,0.9994,140,0.9655172413793104,18.581207,-9.329966
278,"Spirit,",Spirit,spirit,279,48,6,Bridge: Kanye West & Travis Scott,8,42,13,13,13,"[239, 245, 251, 257, 263, 266, 268, 273, 279, 405, 410, 551, 556]","[('spirit', 'NN')]",N,POSITIVE,0.9995,"Holy Spirit, help now (Yeah)", holy spirit help now yeah,POSITIVE,0.9943,0.9943,76,0.95,0.9995,141,0.9724137931034482,-16.0676,-7.9404917
279,help,help,help,280,48,6,Bridge: Kanye West & Travis Scott,8,43,4,4,4,"[252, 258, 274, 280]","[('help', 'NN')]",N,POSITIVE,0.9893,"Holy Spirit, help now (Yeah)", holy spirit help now yeah,POSITIVE,0.9943,0.9943,76,0.95,0.9893,98,0.6758620689655173,1.1957504,-5.923667
280,now,now,now,281,48,6,Bridge: Kanye West & Travis Scott,8,44,6,6,6,"[253, 259, 275, 281, 375, 563]","[('now', 'RB')]",ADV,POSITIVE,0.9831,"Holy Spirit, help now (Yeah)", holy spirit help now yeah,POSITIVE,0.9943,0.9943,76,0.95,0.9831,86,0.593103448275862,8.64493,-0.3910787
281,(Yeah),Yeah,yeah,282,48,6,Bridge: Kanye West & Travis Scott,8,45,1,1,1,[282],"[('yeah', 'NN')]",N,POSITIVE,0.9993,"Holy Spirit, help now (Yeah)", holy spirit help now yeah,POSITIVE,0.9943,0.9943,76,0.95,0.9993,139,0.9586206896551724,19.097025,-3.2988482
282,Wash,Wash,wash,283,49,7,Verse 2: Kanye West & Travis Scott,1,1,13,13,13,"[67, 92, 147, 153, 199, 205, 211, 228, 233, 283, 392, 398, 564]","[('wash', 'NN')]",N,NEGATIVE,0.9984,Wash us in the blood (Blood), wash us in the blood blood,NEGATIVE,0.8941,-0.8941,51,0.6375,-0.9984,8,0.05517241379310345,-2.1247528,-8.946328
283,us,us,us,284,49,7,Verse 2: Kanye West & Travis Scott,1,2,20,20,20,"[62, 68, 93, 145, 148, 154, 177, 192, 200, 206, 212, 229, 234, 284, 385, 390, 393, 399, 548, 565]","[('us', 'PRP')]",PRON,POSITIVE,0.999,Wash us in the blood (Blood), wash us in the blood blood,NEGATIVE,0.8941,-0.8941,51,0.6375,0.999,136,0.9379310344827586,-25.074121,1.9851407
284,in,in,in,285,49,7,Verse 2: Kanye West & Travis Scott,1,3,19,19,19,"[69, 83, 94, 149, 155, 201, 207, 213, 220, 230, 235, 285, 354, 362, 394, 400, 509, 520, 566]","[('in', 'IN')]",PREP,POSITIVE,0.979,Wash us in the blood (Blood), wash us in the blood blood,NEGATIVE,0.8941,-0.8941,51,0.6375,0.979,82,0.5655172413793104,-17.538946,20.389784
285,the,the,the,286,49,7,Verse 2: Kanye West & Travis Scott,1,4,32,32,32,"[47, 58, 70, 76, 84, 87, 95, 120, 126, 132, 140, 150, 156, 202, 214, 231, 236, 286, 348, 355, 369, 372, 395, 401, 462, 470, 485, 510, 521, 524, 531, 567]","[('the', 'DT')]",DET,POSITIVE,0.9636,Wash us in the blood (Blood), wash us in the blood blood,NEGATIVE,0.8941,-0.8941,51,0.6375,0.9636,69,0.47586206896551725,-4.4989886,11.408769
286,blood,blood,blood,287,49,7,Verse 2: Kanye West & Travis Scott,1,5,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood (Blood), wash us in the blood blood,NEGATIVE,0.8941,-0.8941,51,0.6375,-0.9781,22,0.15172413793103448,-14.509431,-22.419863
287,(Blood),Blood,blood,288,49,7,Verse 2: Kanye West & Travis Scott,1,6,17,17,17,"[71, 96, 121, 127, 133, 151, 157, 203, 209, 215, 232, 237, 287, 288, 396, 402, 568]","[('blood', 'NN')]",N,NEGATIVE,0.9781,Wash us in the blood (Blood), wash us in the blood blood,NEGATIVE,0.8941,-0.8941,51,0.6375,-0.9781,22,0.15172413793103448,-14.725216,-20.95057
288,Whole,Whole,whole,289,50,7,Verse 2: Kanye West & Travis Scott,2,7,5,5,5,"[159, 194, 289, 497, 570]","[('whole', 'JJ')]",ADJ,POSITIVE,0.9997,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,0.9997,143,0.9862068965517241,1.393147,14.795653
289,life,life,life,290,50,7,Verse 2: Kanye West & Travis Scott,2,8,5,5,5,"[160, 195, 290, 318, 571]","[('life', 'NN')]",N,POSITIVE,0.9965,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,0.9965,120,0.8275862068965517,-19.473867,-9.991676
290,bein',bein',bein',291,50,7,Verse 2: Kanye West & Travis Scott,2,9,4,4,4,"[161, 291, 319, 572]","[('bein', 'NN')]",N,NEGATIVE,0.9109,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,-0.9109,27,0.18620689655172415,4.891541,-22.658348
291,thugs,thugs,thugs,292,50,7,Verse 2: Kanye West & Travis Scott,2,10,4,4,4,"[77, 162, 292, 573]","[('thugs', 'NNS')]",N,NEGATIVE,0.9991,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,-0.9991,6,0.041379310344827586,-5.2812004,4.1364055
292,(Hah),Hah,hah,293,50,7,Verse 2: Kanye West & Travis Scott,2,11,5,5,5,"[163, 293, 397, 413, 473]","[('hah', 'NN')]",N,NEGATIVE,0.8885,Whole life bein' thugs (Hah), whole life bein' thugs hah,NEGATIVE,0.9839,-0.9839,29,0.3625,-0.8885,31,0.21379310344827587,25.790323,-2.7831764
293,No,No,no,294,51,7,Verse 2: Kanye West & Travis Scott,3,12,4,4,4,"[111, 164, 294, 575]","[('no', 'DT')]",DET,NEGATIVE,0.9964,"No choice, sellin' drugs (Ooh)", no choice sellin' drugs ooh,NEGATIVE,0.9984,-0.9984,5,0.0625,-0.9964,14,0.09655172413793103,16.853676,-5.8806233
294,"choice,",choice,choice,295,51,7,Verse 2: Kanye West & Travis Scott,3,13,3,3,3,"[165, 295, 576]","[('choice', 'NN')]",N,POSITIVE,0.9986,"No choice, sellin' drugs (Ooh)", no choice sellin' drugs ooh,NEGATIVE,0.9984,-0.9984,5,0.0625,0.9986,132,0.9103448275862069,-14.274252,-10.395363
295,sellin',sellin',sellin',296,51,7,Verse 2: Kanye West & Travis Scott,3,14,4,4,4,"[166, 196, 296, 577]","[('sellin', 'NN')]",N,POSITIVE,0.9771,"No choice, sellin' drugs (Ooh)", no choice sellin' drugs ooh,NEGATIVE,0.9984,-0.9984,5,0.0625,0.9771,81,0.5586206896551724,3.4072647,-22.500122
296,drugs,drugs,drugs,297,51,7,Verse 2: Kanye West & Travis Scott,3,15,4,4,4,"[167, 197, 297, 578]","[('drugs', 'NNS')]",N,NEGATIVE,0.9962,"No choice, sellin' drugs (Ooh)", no choice sellin' drugs ooh,NEGATIVE,0.9984,-0.9984,5,0.0625,-0.9962,16,0.1103448275862069,-12.278011,-14.365976
297,(Ooh),Ooh,ooh,298,51,7,Verse 2: Kanye West & Travis Scott,3,16,18,18,18,"[54, 72, 107, 123, 141, 158, 188, 204, 298, 316, 350, 374, 391, 408, 426, 512, 554, 569]","[('ooh', 'NN')]",N,POSITIVE,0.9856,"No choice, sellin' drugs (Ooh)", no choice sellin' drugs ooh,NEGATIVE,0.9984,-0.9984,5,0.0625,0.9856,89,0.6137931034482759,30.22681,-5.575061
298,Genocide,Genocide,genocide,299,52,7,Verse 2: Kanye West & Travis Scott,4,17,3,3,3,"[179, 299, 580]","[('genocide', 'NN')]",N,NEGATIVE,0.9993,Genocide what it does (Ah), genocide what it does ah,NEGATIVE,0.994,-0.994,17,0.2125,-0.9993,4,0.027586206896551724,-11.573318,-11.078519
299,what,what,what,300,52,7,Verse 2: Kanye West & Travis Scott,4,18,9,9,9,"[170, 180, 185, 300, 306, 313, 377, 581, 585]","[('what', 'WP')]",OTH,POSITIVE,0.9943,Genocide what it does (Ah), genocide what it does ah,NEGATIVE,0.994,-0.994,17,0.2125,0.9943,114,0.7862068965517242,11.186834,17.913258
300,it,it,it,301,52,7,Verse 2: Kanye West & Travis Scott,4,19,20,20,20,"[33, 37, 118, 124, 130, 138, 171, 181, 186, 301, 307, 314, 323, 326, 491, 516, 540, 542, 582, 586]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Genocide what it does (Ah), genocide what it does ah,NEGATIVE,0.994,-0.994,17,0.2125,0.9927,108,0.7448275862068966,6.991228,7.473728
301,does,does,does,302,52,7,Verse 2: Kanye West & Travis Scott,4,20,8,8,8,"[172, 182, 187, 302, 308, 315, 583, 587]","[('does', 'VBZ')]",V,POSITIVE,0.9992,Genocide what it does (Ah), genocide what it does ah,NEGATIVE,0.994,-0.994,17,0.2125,0.9992,138,0.9517241379310345,7.114933,21.7471
